date,player_name,goals_scored,penalty,own_goal
1972-03-18T00:00:00Z,Ian Henderson,1,0,0
1972-03-31T00:00:00Z,Phil Steeds,1,0,0
1972-04-03T00:00:00Z,Ian Henderson,1,0,0
1972-04-08T00:00:00Z,Ian Henderson,2,0,0
1972-04-12T00:00:00Z,Ian Henderson,1,0,0
1972-04-16T00:00:00Z,Ian Henderson,1,0,0
1972-04-20T00:00:00Z,Ian Henderson,1,0,0
1972-04-26T00:00:00Z,Trevor Rhodes,1,0,0
1972-04-27T00:00:00Z,Geoff Elliott,1,0,0
1972-04-27T00:00:00Z,Trevor Rhodes,1,0,0
1972-05-01T00:00:00Z,Phil Steeds,1,0,0
1972-05-01T00:00:00Z,Ian Henderson,1,0,0
1972-08-16T00:00:00Z,Ian Henderson,1,0,0
1972-08-16T00:00:00Z,Colin Calloway,1,0,0
1972-08-16T00:00:00Z,Steve Gay,1,0,0
1972-08-16T00:00:00Z,OG,1,0,1
1972-08-26T00:00:00Z,Colin Calloway,1,0,0
1972-08-28T00:00:00Z,Colin Calloway,2,0,0
1972-09-02T00:00:00Z,Colin Calloway,2,0,0
1972-09-09T00:00:00Z,Ian Henderson,1,0,0
1972-09-16T00:00:00Z,Ian Henderson,2,0,0
1972-09-24T00:00:00Z,Ian Henderson,4,0,0
1972-09-24T00:00:00Z,Dave Stone,1,0,0
1972-09-24T00:00:00Z,Colin Calloway,1,0,0
1972-09-30T00:00:00Z,Ian Henderson,4,0,0
1972-10-07T00:00:00Z,Ian Henderson,1,0,0
1972-10-14T00:00:00Z,Steve Gay,1,0,0
1972-10-14T00:00:00Z,Dave Stone,1,0,0
1972-10-21T00:00:00Z,OG,1,0,1
1972-10-21T00:00:00Z,Dave Stone,1,0,0
1972-10-21T00:00:00Z,Ian Hamilton,1,0,0
1972-10-28T00:00:00Z,Eric Jordan,1,0,0
1972-10-28T00:00:00Z,Trevor Rhodes,2,0,0
1972-11-04T00:00:00Z,Ian Henderson,2,0,0
1972-11-18T00:00:00Z,Dave Stone,1,0,0
1972-11-18T00:00:00Z,Ian Henderson,2,0,0
1972-11-25T00:00:00Z,Steve Gay,1,0,0
1972-11-25T00:00:00Z,Trevor Rhodes,1,0,0
1972-11-25T00:00:00Z,Dave Stone,2,2,0
1972-12-09T00:00:00Z,Trevor Rhodes,2,0,0
1972-12-17T00:00:00Z,Kelvin Grainger,1,0,0
1973-01-13T00:00:00Z,Ian Hamilton,1,0,0
1973-01-20T00:00:00Z,Kelvin Grainger,1,0,0
1973-02-10T00:00:00Z,Trevor Rhodes,1,0,0
1973-02-10T00:00:00Z,Dave Stone,1,0,0
1973-02-17T00:00:00Z,Steve Gay,1,0,0
1973-02-25T00:00:00Z,Steve Gay,1,0,0
1973-03-04T00:00:00Z,Kelvin Grainger,1,0,0
1973-03-10T00:00:00Z,Steve Gay,1,0,0
1973-03-17T00:00:00Z,Bill Richards,1,0,0
1973-03-17T00:00:00Z,Keith Huggins,1,0,0
1973-03-31T00:00:00Z,Bill Richards,2,0,0
1973-04-14T00:00:00Z,John Watkins,1,0,0
1973-04-20T00:00:00Z,John Watkins,1,0,0
1973-04-21T00:00:00Z,Bill Richards,1,0,0
1973-04-21T00:00:00Z,Ian Hamilton,1,0,0
1973-04-23T00:00:00Z,Bill Richards,2,0,0
1973-08-11T00:00:00Z,Ian Henderson,2,0,0
1973-08-15T00:00:00Z,Ian Henderson,1,0,0
1973-08-15T00:00:00Z,Colin Calloway,1,0,0
1973-08-18T00:00:00Z,Ian Henderson,1,0,0
1973-08-25T00:00:00Z,Geoff Elliott,1,0,0
1973-08-25T00:00:00Z,Dave Stone,1,0,0
1973-08-29T00:00:00Z,Colin Calloway,1,0,0
1973-09-01T00:00:00Z,Geoff Elliott,1,0,0
1973-09-05T00:00:00Z,Trevor Rhodes,2,0,0
1973-09-05T00:00:00Z,Mike Roberts,2,0,0
1973-09-08T00:00:00Z,Ian Henderson,1,0,0
1973-09-08T00:00:00Z,Colin Calloway,1,0,0
1973-09-12T00:00:00Z,Geoff Elliott,1,0,0
1973-09-12T00:00:00Z,Ian Henderson,1,0,0
1973-09-15T00:00:00Z,Dave Stone,1,0,0
1973-09-15T00:00:00Z,Geoff Elliott,1,0,0
1973-09-22T00:00:00Z,Ian Henderson,1,0,0
1973-10-06T00:00:00Z,Ian Henderson,1,0,0
1973-10-06T00:00:00Z,Colin Calloway,1,0,0
1973-10-13T00:00:00Z,Geoff Elliott,1,0,0
1973-10-20T00:00:00Z,Ian Henderson,1,0,0
1973-10-20T00:00:00Z,Trevor Rhodes,1,0,0
1973-10-25T00:00:00Z,Ian Henderson,1,0,0
1973-10-25T00:00:00Z,Colin Calloway,1,0,0
1973-10-28T00:00:00Z,Kelvin Grainger,1,0,0
1973-10-28T00:00:00Z,Colin Calloway,1,0,0
1973-10-28T00:00:00Z,Geoff Elliott,1,0,0
1973-11-10T00:00:00Z,Colin Calloway,3,0,0
1973-11-10T00:00:00Z,Geoff Elliott,1,0,0
1973-11-17T00:00:00Z,Ian Henderson,1,0,0
1973-11-17T00:00:00Z,Steve Coles,1,0,0
1973-11-17T00:00:00Z,Geoff Elliott,1,0,0
1973-11-17T00:00:00Z,Colin Calloway,1,0,0
1973-12-01T00:00:00Z,Trevor Rhodes,1,0,0
1973-12-01T00:00:00Z,Colin Calloway,2,0,0
1973-12-08T00:00:00Z,Steve Coles,1,0,0
1973-12-08T00:00:00Z,Ian Henderson,1,0,0
1973-12-15T00:00:00Z,Colin Calloway,2,0,0
1973-12-15T00:00:00Z,Ian Henderson,1,0,0
1973-12-15T00:00:00Z,Dave Stone,1,0,0
1973-12-16T00:00:00Z,Colin Calloway,2,0,0
1973-12-16T00:00:00Z,Ian Henderson,2,0,0
1973-12-26T00:00:00Z,Colin Calloway,1,0,0
1973-12-29T00:00:00Z,Colin Calloway,1,0,0
1973-12-29T00:00:00Z,Ian Henderson,1,0,0
1973-12-29T00:00:00Z,Steve Coles,1,0,0
1974-01-01T00:00:00Z,Ian Henderson,1,0,0
1974-01-01T00:00:00Z,Colin Calloway,2,0,0
1974-01-12T00:00:00Z,Colin Calloway,3,0,0
1974-02-03T00:00:00Z,Colin Calloway,1,0,0
1974-02-17T00:00:00Z,Dave Stone,1,0,0
1974-02-17T00:00:00Z,Trevor Rhodes,2,0,0
1974-02-17T00:00:00Z,Colin Calloway,4,0,0
1974-02-17T00:00:00Z,Geoff Elliott,1,0,0
1974-02-17T00:00:00Z,Keith Watkins,1,0,0
1974-02-17T00:00:00Z,Ian Henderson,3,0,0
1974-02-24T00:00:00Z,Ian Henderson,2,0,0
1974-02-24T00:00:00Z,Steve Coles,1,0,0
1974-03-02T00:00:00Z,Colin Calloway,3,0,0
1974-03-02T00:00:00Z,Kelvin Grainger,1,0,0
1974-03-09T00:00:00Z,Ian Henderson,2,0,0
1974-03-24T00:00:00Z,Colin Calloway,2,0,0
1974-03-30T00:00:00Z,Colin Calloway,1,0,0
1974-03-30T00:00:00Z,Kelvin Grainger,1,0,0
1974-03-30T00:00:00Z,Trevor Rhodes,1,0,0
1974-04-06T00:00:00Z,Ian Henderson,1,0,0
1974-04-06T00:00:00Z,Colin Calloway,1,0,0
1974-04-12T00:00:00Z,Ian Henderson,1,0,0
1974-04-12T00:00:00Z,Colin Calloway,1,0,0
1974-04-13T00:00:00Z,Trevor Rhodes,2,0,0
1974-04-13T00:00:00Z,Ian Henderson,1,0,0
1974-04-13T00:00:00Z,Bob Walker,1,0,0
1974-04-13T00:00:00Z,Colin Calloway,2,0,0
1974-04-15T00:00:00Z,Trevor Rhodes,1,1,0
1974-04-20T00:00:00Z,Ian Henderson,1,0,0
1974-04-20T00:00:00Z,OG,1,0,1
1974-04-24T00:00:00Z,Colin Calloway,3,0,0
1974-04-24T00:00:00Z,Ian Henderson,2,0,0
1974-04-27T00:00:00Z,Simon Wellington,1,0,0
1974-04-30T00:00:00Z,Colin Calloway,3,0,0
1974-05-05T00:00:00Z,Ian Henderson,2,0,0
1974-05-11T00:00:00Z,Colin Calloway,1,0,0
1974-05-11T00:00:00Z,Ian Henderson,1,0,0
1974-08-17T00:00:00Z,Colin Calloway,2,0,0
1974-08-17T00:00:00Z,Trevor Rhodes,1,0,0
1974-08-24T00:00:00Z,Colin Calloway,1,0,0
1974-08-24T00:00:00Z,Ian Henderson,1,0,0
1974-08-28T00:00:00Z,Trevor Rhodes,1,0,0
1974-08-28T00:00:00Z,Ian Henderson,1,0,0
1974-08-31T00:00:00Z,Colin Calloway,1,0,0
1974-09-04T00:00:00Z,Colin Calloway,1,0,0
1974-09-04T00:00:00Z,Ian Henderson,3,0,0
1974-09-07T00:00:00Z,Derrick Vaughan,2,0,0
1974-09-07T00:00:00Z,Ian Henderson,1,0,0
1974-09-11T00:00:00Z,Ian Henderson,2,0,0
1974-09-11T00:00:00Z,Colin Calloway,2,0,0
1974-09-14T00:00:00Z,Trevor Rhodes,1,0,0
1974-09-18T00:00:00Z,Ian Henderson,1,0,0
1974-09-18T00:00:00Z,Kelvin Grainger,1,0,0
1974-09-21T00:00:00Z,Ian Henderson,2,0,0
1974-09-21T00:00:00Z,Kelvin Grainger,1,0,0
1974-09-28T00:00:00Z,Derrick Vaughan,1,0,0
1974-10-05T00:00:00Z,Geoff Elliott,1,0,0
1974-10-19T00:00:00Z,Chris Slateford,1,0,0
1974-10-19T00:00:00Z,Ian Henderson,1,0,0
1974-10-26T00:00:00Z,Trevor Rhodes,1,0,0
1974-11-02T00:00:00Z,Ian Henderson,1,0,0
1974-11-02T00:00:00Z,Terry Burt,1,0,0
1974-11-09T00:00:00Z,OG,1,0,1
1974-11-16T00:00:00Z,Bob Tossell,1,0,0
1974-11-16T00:00:00Z,Ian Henderson,2,0,0
1974-11-16T00:00:00Z,Trevor Rhodes,1,0,0
1974-11-23T00:00:00Z,Derrick Vaughan,1,0,0
1974-11-23T00:00:00Z,Ian Henderson,1,0,0
1974-11-23T00:00:00Z,Geoff Elliott,1,0,0
1974-12-07T00:00:00Z,Johnny Pine,1,0,0
1974-12-14T00:00:00Z,Keith Watkins,1,0,0
1974-12-14T00:00:00Z,Ian Henderson,2,0,0
1974-12-14T00:00:00Z,Trevor Rhodes,1,0,0
1974-12-26T00:00:00Z,Ian Henderson,1,0,0
1975-01-01T00:00:00Z,Keith Watkins,1,0,0
1975-01-04T00:00:00Z,Ian Henderson,4,0,0
1975-01-04T00:00:00Z,Chris Slateford,1,0,0
1975-01-04T00:00:00Z,Paul Ford,1,0,0
1975-01-11T00:00:00Z,Ian Henderson,1,0,0
1975-02-01T00:00:00Z,Terry Burt,1,0,0
1975-02-08T00:00:00Z,Ian Henderson,1,0,0
1975-02-08T00:00:00Z,Geoff Elliott,1,0,0
1975-02-22T00:00:00Z,Geoff Elliott,1,0,0
1975-02-22T00:00:00Z,Ian Henderson,1,0,0
1975-03-08T00:00:00Z,Ian Henderson,1,0,0
1975-03-15T00:00:00Z,Ian Henderson,1,0,0
1975-03-22T00:00:00Z,Tony Gough,1,0,0
1975-03-22T00:00:00Z,Ian Henderson,1,0,0
1975-04-05T00:00:00Z,Keith Watkins,1,0,0
1975-04-05T00:00:00Z,Ian Henderson,1,0,0
1975-04-12T00:00:00Z,Ian Henderson,1,0,0
1975-04-12T00:00:00Z,Geoff Elliott,1,0,0
1975-04-23T00:00:00Z,Roger Brown,1,0,0
1975-04-23T00:00:00Z,Tony Gough,1,0,0
1975-04-26T00:00:00Z,Trevor Rhodes,1,0,0
1975-04-30T00:00:00Z,Ian Henderson,2,0,0
1975-04-30T00:00:00Z,John Allen,2,0,0
1975-05-04T00:00:00Z,Trevor Rhodes,1,0,0
1975-05-04T00:00:00Z,Clive Doughty,1,0,0
1975-05-10T00:00:00Z,Trevor Rhodes,1,0,0
1975-05-10T00:00:00Z,Terry Burt,1,0,0
1975-08-27T00:00:00Z,John Parker,1,0,0
1975-08-27T00:00:00Z,John Allen,1,0,0
1975-09-03T00:00:00Z,Roger Brown,1,0,0
1975-09-03T00:00:00Z,Philip Gould,1,0,0
1975-09-03T00:00:00Z,John Allen,1,0,0
1975-09-03T00:00:00Z,John Parker,1,0,0
1975-09-10T00:00:00Z,John Allen,1,0,0
1975-09-10T00:00:00Z,Trevor Rhodes,1,0,0
1975-09-13T00:00:00Z,John Allen,1,0,0
1975-09-20T00:00:00Z,P Abrahams,1,0,0
1975-09-27T00:00:00Z,P Abrahams,1,0,0
1975-09-27T00:00:00Z,John Allen,1,0,0
1975-09-27T00:00:00Z,Philip Gould,1,0,0
1975-10-04T00:00:00Z,John Allen,1,0,0
1975-10-04T00:00:00Z,John Parker,1,0,0
1975-10-11T00:00:00Z,Lindsay Jacobs,1,0,0
1975-10-18T00:00:00Z,John Parker,1,0,0
1975-10-18T00:00:00Z,Philip Gould,1,0,0
1975-10-18T00:00:00Z,Trevor Rhodes,1,0,0
1975-10-25T00:00:00Z,Philip Gould,1,0,0
1975-11-08T00:00:00Z,John Parker,1,0,0
1975-11-15T00:00:00Z,Philip Gould,1,0,0
1975-11-15T00:00:00Z,OG,1,0,1
1975-12-03T00:00:00Z,John Allen,1,0,0
1975-12-03T00:00:00Z,Trevor Rhodes,1,0,0
1975-12-13T00:00:00Z,Philip Gould,1,0,0
1975-12-13T00:00:00Z,Ian Henderson,1,0,0
1975-12-20T00:00:00Z,OG,1,0,1
1975-12-20T00:00:00Z,John Allen,1,0,0
1975-12-20T00:00:00Z,Trevor Rhodes,1,0,0
1976-01-01T00:00:00Z,Philip Gould,2,0,0
1976-01-11T00:00:00Z,Ian Henderson,1,0,0
1976-01-11T00:00:00Z,Philip Gould,1,0,0
1976-01-17T00:00:00Z,Philip Gould,1,0,0
1976-01-31T00:00:00Z,Ian Henderson,1,0,0
1976-02-07T00:00:00Z,Philip Gould,1,0,0
1976-02-07T00:00:00Z,John Allen,1,0,0
1976-02-14T00:00:00Z,Philip Gould,1,0,0
1976-02-28T00:00:00Z,Ray Hendy,1,0,0
1976-02-28T00:00:00Z,Philip Gould,1,0,0
1976-03-06T00:00:00Z,Dennis O’Meara,1,0,0
1976-03-20T00:00:00Z,Dennis O’Meara,1,0,0
1976-03-27T00:00:00Z,Philip Gould,2,0,0
1976-04-03T00:00:00Z,Philip Gould,1,0,0
1976-04-10T00:00:00Z,John Allen,2,0,0
1976-04-10T00:00:00Z,Philip Gould,1,0,0
1976-04-16T00:00:00Z,Simon Wellington,1,0,0
1976-04-17T00:00:00Z,Philip Gould,1,0,0
1976-04-25T00:00:00Z,John Allen,1,0,0
1976-04-28T00:00:00Z,John Allen,2,0,0
1976-04-28T00:00:00Z,Roger Brown,1,0,0
1976-05-02T00:00:00Z,Lindsay Jacobs,1,0,0
1976-05-02T00:00:00Z,John Allen,1,0,0
1976-05-02T00:00:00Z,Philip Gould,1,0,0
1976-05-02T00:00:00Z,Steve Coles,1,0,0
1976-05-02T00:00:00Z,Kelvin Grainger,1,0,0
1976-05-16T00:00:00Z,Philip Gould,1,0,0
1976-08-21T00:00:00Z,Mike Ashley,1,0,0
1976-08-21T00:00:00Z,Lindsay Jacobs,1,0,0
1976-08-21T00:00:00Z,OG,1,0,1
1976-08-25T00:00:00Z,Chris Cureton,2,0,0
1976-08-29T00:00:00Z,Chris Cureton,1,0,0
1976-09-04T00:00:00Z,Chris Cureton,2,0,0
1976-09-04T00:00:00Z,Simon Wellington,2,0,0
1976-09-04T00:00:00Z,Lindsay Jacobs,1,0,0
1976-09-04T00:00:00Z,Philip Gould,1,0,0
1976-09-18T00:00:00Z,Mike Ashley,1,0,0
1976-09-25T00:00:00Z,Simon Wellington,1,0,0
1976-09-25T00:00:00Z,Chris Cureton,1,0,0
1976-10-02T00:00:00Z,Chris Cureton,1,0,0
1976-10-02T00:00:00Z,Allan Gould,1,0,0
1976-10-16T00:00:00Z,OG,2,0,1
1976-10-23T00:00:00Z,Chris Cureton,1,0,0
1976-10-23T00:00:00Z,Lindsay Jacobs,1,0,0
1976-10-30T00:00:00Z,Philip Gould,2,0,0
1976-10-30T00:00:00Z,Simon Wellington,1,0,0
1976-11-06T00:00:00Z,Mike Ashley,1,0,0
1976-11-06T00:00:00Z,Allan Gould,1,0,0
1976-11-06T00:00:00Z,Ray Hendy,1,0,0
1976-11-14T00:00:00Z,Simon Wellington,1,0,0
1976-11-14T00:00:00Z,Philip Gould,1,0,0
1976-11-20T00:00:00Z,Mike Ashley,1,0,0
1976-12-11T00:00:00Z,Lindsay Jacobs,1,0,0
1976-12-11T00:00:00Z,Allan Gould,1,0,0
1976-12-27T00:00:00Z,Simon Wellington,1,0,0
1976-12-27T00:00:00Z,Philip Gould,1,0,0
1977-01-22T00:00:00Z,Richard Owen,1,0,0
1977-02-12T00:00:00Z,Lindsay Jacobs,1,0,0
1977-03-05T00:00:00Z,Philip Gould,1,0,0
1977-03-12T00:00:00Z,Dickie Down,1,0,0
1977-03-19T00:00:00Z,Dickie Down,1,0,0
1977-03-26T00:00:00Z,Philip Gould,1,0,0
1977-04-09T00:00:00Z,Dickie Down,1,0,0
1977-04-16T00:00:00Z,Mike Ashley,1,0,0
1977-04-21T00:00:00Z,Dickie Down,1,0,0
1977-04-23T00:00:00Z,Mike Ashley,1,0,0
1977-04-23T00:00:00Z,Philip Gould,1,0,0
1977-08-20T00:00:00Z,Allan Gould,1,0,0
1977-08-20T00:00:00Z,Simon Neil,1,0,0
1977-08-27T00:00:00Z,Philip Gould,2,0,0
1977-08-31T00:00:00Z,OG,1,0,1
1977-09-10T00:00:00Z,John Allen,1,0,0
1977-09-10T00:00:00Z,Dave Jones,1,0,0
1977-09-17T00:00:00Z,John Allen,2,0,0
1977-10-15T00:00:00Z,John Sheppard,1,0,0
1977-10-20T00:00:00Z,John Sheppard,1,0,0
1977-10-22T00:00:00Z,Allan Gould,1,0,0
1977-11-05T00:00:00Z,Simon Neil,1,0,0
1977-11-12T00:00:00Z,John Allen,1,0,0
1977-11-19T00:00:00Z,Trevor Evans,1,0,0
1977-11-26T00:00:00Z,Philip Gould,1,0,0
1977-11-26T00:00:00Z,Trevor Evans,1,0,0
1977-12-10T00:00:00Z,Paul Allen,1,0,0
1977-12-17T00:00:00Z,Simon Neil,1,0,0
1977-12-26T00:00:00Z,Allan Gould,1,0,0
1977-12-26T00:00:00Z,John Allen,1,0,0
1978-01-07T00:00:00Z,Philip Gould,1,0,0
1978-02-25T00:00:00Z,John Allen,1,0,0
1978-03-11T00:00:00Z,Philip Gould,1,0,0
1978-03-11T00:00:00Z,John Allen,1,0,0
1978-03-11T00:00:00Z,S Haines,1,0,0
1978-03-27T00:00:00Z,Philip Gould,1,0,0
1978-04-02T00:00:00Z,S Haines,1,0,0
1978-04-11T00:00:00Z,John Allen,1,0,0
1978-04-11T00:00:00Z,John Dillon,1,0,0
1978-04-15T00:00:00Z,Philip Gould,1,0,0
1978-04-15T00:00:00Z,Simon Neil,1,0,0
1978-04-15T00:00:00Z,Allan Gould,1,0,0
1978-04-15T00:00:00Z,S Haines,1,0,0
1978-04-22T00:00:00Z,Terry Whitchard,1,0,0
1978-04-25T00:00:00Z,Philip Gould,1,0,0
1978-04-29T00:00:00Z,Philip Gould,1,0,0
1978-04-29T00:00:00Z,John Dillon,1,0,0
1978-08-19T00:00:00Z,Simon Neil,1,0,0
1978-08-23T00:00:00Z,Richard Owen,2,0,0
1978-08-26T00:00:00Z,Bob Walker,1,0,0
1978-08-29T00:00:00Z,OG,1,0,1
1978-09-09T00:00:00Z,Simon Neil,1,0,0
1978-09-16T00:00:00Z,John Dillon,1,0,0
1978-10-01T00:00:00Z,Graham Withey,1,0,0
1978-10-07T00:00:00Z,Brian Burden,1,0,0
1978-10-28T00:00:00Z,John Sheppard,1,0,0
1978-10-28T00:00:00Z,John Meggatt,1,0,0
1978-10-29T00:00:00Z,Simon Wellington,2,0,0
1978-10-29T00:00:00Z,John Sheppard,1,0,0
1978-11-19T00:00:00Z,John Meggatt,1,0,0
1978-11-25T00:00:00Z,Simon Neil,1,0,0
1978-11-25T00:00:00Z,Richard Owen,1,0,0
1978-11-25T00:00:00Z,Graham Withey,1,0,0
1978-11-25T00:00:00Z,John Parker,1,0,0
1978-11-26T00:00:00Z,Simon Wellington,1,0,0
1978-12-09T00:00:00Z,Richard Owen,1,0,0
1978-12-09T00:00:00Z,Graham Withey,3,0,0
1978-12-16T00:00:00Z,Graham Withey,1,0,0
1978-12-17T00:00:00Z,Simon Neil,1,0,0
1978-12-17T00:00:00Z,Graham Withey,1,0,0
1978-12-17T00:00:00Z,Simon Wellington,1,0,0
1978-12-30T00:00:00Z,Richard Owen,1,0,0
1978-12-30T00:00:00Z,Graham Withey,1,0,0
1978-12-30T00:00:00Z,OG,1,0,1
1979-01-20T00:00:00Z,Simon Neil,1,0,0
1979-01-20T00:00:00Z,Richard Owen,1,0,0
1979-02-03T00:00:00Z,Simon Neil,1,0,0
1979-02-03T00:00:00Z,Richard Owen,1,0,0
1979-02-03T00:00:00Z,Graham Withey,2,0,0
1979-02-25T00:00:00Z,Simon Neil,1,0,0
1979-02-25T00:00:00Z,Richard Owen,1,0,0
1979-02-25T00:00:00Z,John Sheppard,1,0,0
1979-02-25T00:00:00Z,John Meggatt,1,0,0
1979-03-03T00:00:00Z,Graham Withey,1,0,0
1979-03-03T00:00:00Z,Simon Wellington,1,0,0
1979-03-10T00:00:00Z,Graham Withey,1,0,0
1979-03-10T00:00:00Z,Simon Wellington,1,0,0
1979-03-20T00:00:00Z,Simon Neil,1,0,0
1979-03-20T00:00:00Z,Graham Withey,1,0,0
1979-03-24T00:00:00Z,Richard Owen,1,0,0
1979-03-24T00:00:00Z,OG,1,0,1
1979-03-24T00:00:00Z,John Meggatt,2,0,0
1979-03-31T00:00:00Z,Simon Neil,1,0,0
1979-04-01T00:00:00Z,Graham Withey,1,0,0
1979-04-07T00:00:00Z,Richard Owen,1,0,0
1979-04-07T00:00:00Z,John Meggatt,1,0,0
1979-04-08T00:00:00Z,Simon Neil,1,0,0
1979-04-08T00:00:00Z,Bob Walker,1,0,0
1979-04-08T00:00:00Z,Graham Withey,1,0,0
1979-04-08T00:00:00Z,John Allen,1,0,0
1979-04-11T00:00:00Z,Graham Withey,1,0,0
1979-04-13T00:00:00Z,Simon Neil,1,0,0
1979-04-16T00:00:00Z,Simon Neil,1,0,0
1979-04-16T00:00:00Z,Richard Owen,1,0,0
1979-04-18T00:00:00Z,John Sheppard,1,0,0
1979-04-28T00:00:00Z,Simon Neil,2,0,0
1979-04-28T00:00:00Z,Richard Owen,1,0,0
1979-04-28T00:00:00Z,Graham Withey,1,0,0
1979-04-29T00:00:00Z,Richard Owen,2,0,0
1979-04-29T00:00:00Z,Graham Withey,1,0,0
1979-04-29T00:00:00Z,Simon Wellington,1,0,0
1979-05-03T00:00:00Z,Graham Withey,1,0,0
1979-05-07T00:00:00Z,Richard Owen,1,0,0
1979-05-09T00:00:00Z,Graham Withey,2,0,0
1979-05-09T00:00:00Z,Brian Burden,1,0,0
1979-08-18T00:00:00Z,Dave Halsey,1,0,0
1979-08-21T00:00:00Z,Terry Woodward,1,0,0
1979-08-21T00:00:00Z,Steve Blackmore,1,0,0
1979-08-25T00:00:00Z,Dave Halsey,2,0,0
1979-08-29T00:00:00Z,Graham Withey,1,0,0
1979-08-29T00:00:00Z,Hodgson,1,0,0
1979-09-08T00:00:00Z,Dave Halsey,1,0,0
1979-09-29T00:00:00Z,Mark Hacker,1,0,0
1979-09-29T00:00:00Z,Dave Halsey,1,0,0
1979-10-13T00:00:00Z,Richard Owen,2,0,0
1979-10-17T00:00:00Z,OG,1,0,1
1979-10-17T00:00:00Z,Graham Withey,1,0,0
1979-10-20T00:00:00Z,Dave Halsey,1,0,0
1979-10-27T00:00:00Z,Graham Withey,1,0,0
1979-10-27T00:00:00Z,Dave Halsey,1,0,0
1979-11-03T00:00:00Z,Colin Dredge,1,0,0
1979-11-10T00:00:00Z,Colin Dredge,1,0,0
1979-11-10T00:00:00Z,Viv Fear,1,0,0
1979-11-13T00:00:00Z,Colin Dredge,2,0,0
1979-11-17T00:00:00Z,Colin Dredge,2,0,0
1979-12-01T00:00:00Z,Graham Withey,1,0,0
1979-12-01T00:00:00Z,Dave Halsey,2,0,0
1979-12-08T00:00:00Z,Graham Withey,1,0,0
1979-12-08T00:00:00Z,Richard Owen,1,0,0
1979-12-26T00:00:00Z,Graham Withey,1,0,0
1979-12-26T00:00:00Z,Alan Ponfield,1,0,0
1979-12-29T00:00:00Z,Unknown,1,0,0
1980-01-05T00:00:00Z,Graham Withey,3,0,0
1980-01-05T00:00:00Z,Dave Halsey,1,0,0
1980-01-05T00:00:00Z,Colin Dredge,1,0,0
1980-01-05T00:00:00Z,Keith Player,1,0,0
1980-01-12T00:00:00Z,Viv Fear,1,0,0
1980-01-12T00:00:00Z,Dave Halsey,1,0,0
1980-01-12T00:00:00Z,Graham Withey,1,0,0
1980-01-13T00:00:00Z,Dave Halsey,1,0,0
1980-01-13T00:00:00Z,Graham Withey,3,0,0
1980-01-19T00:00:00Z,Colin Dredge,1,0,0
1980-01-26T00:00:00Z,Simon Neil,1,0,0
1980-03-01T00:00:00Z,Graham Withey,1,0,0
1980-03-08T00:00:00Z,Dave Halsey,1,0,0
1980-03-08T00:00:00Z,Richard Owen,1,0,0
1980-03-15T00:00:00Z,Graham Withey,1,0,0
1980-03-15T00:00:00Z,Dave Halsey,1,0,0
1980-03-15T00:00:00Z,Micky Sardo,1,0,0
1980-03-22T00:00:00Z,Graham Withey,1,0,0
1980-03-29T00:00:00Z,Graham Withey,2,0,0
1980-03-29T00:00:00Z,Keith Player,1,0,0
1980-03-29T00:00:00Z,Dave Halsey,1,0,0
1980-03-30T00:00:00Z,Dave Halsey,1,0,0
1980-04-04T00:00:00Z,Unknown,1,0,0
1980-04-05T00:00:00Z,Simon Neil,1,0,0
1980-04-05T00:00:00Z,Graham Withey,1,0,0
1980-04-07T00:00:00Z,Unknown,1,0,0
1980-04-09T00:00:00Z,Graham Withey,3,0,0
1980-04-12T00:00:00Z,OG,1,0,1
1980-04-19T00:00:00Z,Richard Owen,1,0,0
1980-04-26T00:00:00Z,Unknown,1,0,0
1980-04-28T00:00:00Z,Unknown,1,0,0
1980-05-03T00:00:00Z,Unknown,1,0,0
1980-08-16T00:00:00Z,Richard Owen,1,0,0
1980-08-16T00:00:00Z,Micky Sardo,1,0,0
1980-08-16T00:00:00Z,Micky Bright,1,0,0
1980-08-23T00:00:00Z,John Sheppard,1,0,0
1980-08-27T00:00:00Z,Ricky Blake,1,0,0
1980-08-27T00:00:00Z,Mark Edwards,1,0,0
1980-08-30T00:00:00Z,Richard Owen,1,0,0
1980-09-20T00:00:00Z,Richard Owen,2,0,0
1980-09-20T00:00:00Z,OG,1,0,1
1980-09-27T00:00:00Z,Colin Dredge,1,0,0
1980-10-04T00:00:00Z,Colin Dredge,1,0,0
1980-10-11T00:00:00Z,Micky Sardo,1,0,0
1980-10-11T00:00:00Z,Richard Emery,1,0,0
1980-10-18T00:00:00Z,Nigel Kay,1,0,0
1980-10-18T00:00:00Z,Dave Halsey,1,0,0
1980-10-18T00:00:00Z,Richard Sobers,1,0,0
1980-11-01T00:00:00Z,Mark Edwards,1,0,0
1980-11-08T00:00:00Z,Richard Sobers,1,0,0
1980-11-08T00:00:00Z,John Sheppard,1,0,0
1980-12-13T00:00:00Z,Colin Dredge,1,0,0
1980-12-13T00:00:00Z,Dave Halsey,1,0,0
1980-12-20T00:00:00Z,Ricky Blake,1,0,0
1980-12-26T00:00:00Z,Colin Dredge,1,0,0
1980-12-27T00:00:00Z,Dave Halsey,1,0,0
1981-01-01T00:00:00Z,Dave Halsey,1,0,0
1981-01-01T00:00:00Z,Colin Dredge,1,0,0
